id,name,neighbourhood,latitude,longitude,host_id,host_name,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,ratings,bedrooms,beds,baths
26889040,Home in Shinjuku-ku,Shinjuku Ku,35.70044708251953,139.70628356933594,202051749,Nini,Entire home/apt,51486,1,39,0.66,72,4.72,4.0,4.0,1.0
26549003,Rental unit in Shibuya-ku,Shibuya Ku,35.65927,139.69603,159032482,Masa,Entire home/apt,25000,2,122,2.06,164,4.89,1.0,1.0,1.0
26890216,Rental unit in Shinjuku-ku,Shinjuku Ku,35.69979,139.70608,202051749,Nini,Entire home/apt,128016,2,33,0.55,364,4.42,2.0,2.0,1.0
26912150,Rental unit in Shinjuku-ku,Shinjuku Ku,35.69158172607422,139.7235870361328,115432704,ｼﾞｬﾝ,Entire home/apt,33543,1,61,1.02,29,4.85,1.0,5.0,1.0
26923743,Home in Edogawa City,Katsushika Ku,35.7332,139.87177,23873142,Takashi,Entire home/apt,15000,1,18,0.38,172,4.89,2.0,2.0,1.0
26577371,Rental unit in Tokyo,Sumida Ku,35.70562,139.81515,199839778,Plays,Entire home/apt,40657,1,104,1.72,82,4.78,3.0,5.0,2.0
26959352,Hotel in 墨田区,Sumida Ku,35.70985,139.80232,196519476,Playsis East Tokyo,Private room,37029,1,138,2.32,188,4.67,2.0,7.0,2.0
26579007,Home in 調布市,Chofu Shi,35.66099,139.53063,199857875,さなえ,Entire home/apt,32000,1,28,0.63,163,4.82,2.0,3.0,1.0
26959990,Home in Hino-shi,Hino Shi,35.65225,139.39925,163276166,Keita,Private room,3800,1,59,0.99,63,4.83,1.0,3.0,1.0
26621994,Home in Kita-ku,Kita Ku,35.75956,139.7273,199616660,Shiqing,Entire home/apt,33657,5,47,0.78,78,4.89,3.0,3.0,1.0
26960089,Home in Hino-shi,Hino Shi,35.65229,139.40067,163276166,Keita,Private room,3500,1,74,1.24,57,4.85,1.0,2.0,1.0
26960102,Home in Hino-shi,Hino Shi,35.65235,139.39902,163276166,Keita,Private room,3500,1,50,0.84,64,4.84,1.0,2.0,1.0
26671990,Rental unit in 墨田区,Sumida Ku,35.71310447698153,139.80979325810253,27289403,Sora,Entire home/apt,17534,1,168,2.78,293,4.46,2.0,2.0,1.0
26683044,Rental unit in 渋谷区,Shibuya Ku,35.679497,139.678711,43751877,Masami,Entire home/apt,49114,2,129,2.14,256,4.93,3.0,4.0,1.0
26685711,Condo in Kita-ku,Kita Ku,35.74051,139.74647,193171483,Liyan,Private room,4429,1,61,1.02,361,4.61,1.0,2.0,1.0
26971614,Hostel in 豊島区,Toshima Ku,35.72666,139.69401,196519298,Sheena And Ippei,Private room,20700,2,33,0.58,140,4.94,1.0,2.0,1.0
27413015,Home in Shinjuku City,Shinjuku Ku,35.72332,139.67579,188451168,Kaneda,Private room,4420,2,3,0.06,97,4.67,1.0,3.0,2.0
26973954,Hotel in 墨田区,Sumida Ku,35.70985,139.80232,196519476,Playsis East Tokyo,Private room,26743,1,387,6.54,331,4.69,1.0,3.0,1.0
27414522,Rental unit in Shinjuku-ku,Shinjuku Ku,35.6882,139.68594,196525658,Akari,Entire home/apt,7534,2,70,1.18,147,4.63,1.0,2.0,1.0
26974289,Hotel in 墨田区,Sumida Ku,35.70985,139.80232,196519476,Playsis East Tokyo,Private room,26743,1,68,1.16,294,4.72,1.0,4.0,1.0
27414676,Rental unit in Shinjuku-ku,Shinjuku Ku,35.68846,139.68718,196525658,Akari,Entire home/apt,7055,2,80,1.35,134,4.5,1.0,2.0,1.0
27414846,Rental unit in Shinjuku-ku,Shinjuku Ku,35.68993,139.6857,196525658,Akari,Entire home/apt,7470,2,80,1.35,145,4.5,1.0,1.0,1.0
26980369,Hut in Sumida-ku,Sumida Ku,35.71265,139.80967,199883017,Komatsuya,Shared room,4543,3,10,0.17,82,4.6,1.0,1.0,1.0
27438000,Rental unit in Sumida-ku,Sumida Ku,35.70672,139.81576,194644352,Daigo,Entire home/apt,23314,1,114,1.93,168,4.75,1.0,4.0,1.0
27439553,Rental unit in Kōhoku Adachi-ku,Adachi Ku,35.78257,139.76106,91758240,Maiko,Private room,5182,2,67,1.13,194,4.73,1.0,2.0,1.0
27007172,Rental unit in Sumida-ku,Sumida Ku,35.72411,139.83129,203206531,Asako,Entire home/apt,17637,1,70,1.18,223,4.63,2.0,4.0,1.0
27453014,Rental unit in Shibuya,Shibuya Ku,35.66434,139.68945,70080836,Tatsuya,Entire home/apt,13500,1,68,1.16,241,4.87,1.0,1.0,1.0
27020430,Condo in Setagaya-ku,Setagaya Ku,35.66432,139.66695,150370604,Jacob & Natsuka,Entire home/apt,34600,2,96,1.63,9,4.68,2.0,1.0,1.0
27458420,Boutique hotel in Chiyoda-ku,Chiyoda Ku,35.70061,139.77266,205373221,Ficus,Private room,21913,2,74,1.26,19,4.7,1.0,2.0,1.0
27043288,Rental unit in Shinjuku-ku,Shinjuku Ku,35.69844,139.70554,93102291,Mary,Entire home/apt,28888,1,131,2.21,17,4.67,2.0,3.0,1.0
27472672,Boutique hotel in Chiyoda-ku,Chiyoda Ku,35.7018,139.7708,205373221,Ficus,Private room,15878,2,80,1.36,14,4.69,1.0,1.0,1.0
27069508,Hotel in 大田区,Ota Ku,35.54761,139.74936,203667442,Theatel,Hotel room,16786,1,25,0.46,87,4.64,1.0,3.0,1.0
27473319,Home in Musashimurayama-shi,Musashimurayama Shi,35.7555,139.39947,183501849,Yoshitomo,Private room,3500,1,21,0.36,80,4.86,1.0,2.0,1.0
27070262,Home in 江東区,Koto Ku,35.67182,139.83127,183877565,UI Home Company,Entire home/apt,20314,2,53,0.89,142,4.49,1.0,4.0,1.0
27476247,Rental unit in Shinjuku-ku,Shinjuku Ku,35.70067,139.69498,115144847,Kaen,Entire home/apt,11043,1,110,1.86,203,4.82,1.0,1.0,1.0
27477275,Rental unit in Chūō-ku,Chuo Ku,35.66805,139.77946,48474638,中川,Entire home/apt,9857,1,111,1.87,351,4.78,1.0,1.0,1.0
27144016,Hotel in Toshima-ku,Toshima Ku,35.73338,139.7378,202883274,Konatsu,Hotel room,8660,1,29,0.53,50,4.45,1.0,2.0,1.0
27477484,Rental unit in Chūō-ku,Chuo Ku,35.66779,139.7778,48474638,中川,Entire home/apt,9857,1,47,0.8,343,4.66,1.0,1.0,1.0
27477564,Rental unit in Chūō-ku,Chuo Ku,35.66787,139.77801,48474638,中川,Entire home/apt,10100,1,19,0.32,358,4.84,1.0,1.0,1.0
27145277,Rental unit in Setagaya-ku,Setagaya Ku,35.6662,139.66447,1111228,Toru,Entire home/apt,20000,3,41,0.69,85,4.98,1.0,2.0,1.0
27477678,Rental unit in Chūō-ku,Chuo Ku,35.6683,139.77932,48474638,中川,Entire home/apt,9857,1,7,0.12,360,3.86,1.0,1.0,1.0
27477910,Rental unit in Chūō-ku,Chuo Ku,35.66841,139.77953,48474638,中川,Entire home/apt,9857,1,21,0.36,360,4.29,1.0,1.0,1.0
27147247,Hotel in Toshima-ku,Bunkyo Ku,35.7313,139.73912,202883274,Konatsu,Hotel room,6512,1,52,0.89,37,4.4,1.0,2.0,1.0
27478269,Rental unit in Chūō-ku,Chuo Ku,35.66818,139.77738,48474638,中川,Entire home/apt,14057,1,52,0.88,360,4.67,1.0,1.0,1.0
27172345,Rental unit in Taitō-ku,Taito Ku,35.70986,139.78838,21504159,Michi,Entire home/apt,8800,2,50,0.84,60,4.56,1.0,2.0,1.0
27478318,Rental unit in Chūō-ku,Chuo Ku,35.66792,139.77747,48474638,中川,Entire home/apt,9857,1,23,0.39,360,4.61,1.0,1.0,1.0
27174420,Rental unit in 台東区,Taito Ku,35.71014,139.79151,21504159,Michi,Entire home/apt,9800,2,40,0.78,52,4.6,1.0,2.0,1.0
27478414,Rental unit in Chūō-ku,Chuo Ku,35.66778,139.77891,48474638,中川,Entire home/apt,9857,1,53,0.89,335,4.75,1.0,1.0,1.0
27478531,Rental unit in Chūō-ku,Chuo Ku,35.66803,139.77892,48474638,中川,Entire home/apt,9857,1,47,0.79,357,4.68,1.0,1.0,1.0
27176016,Hotel in 大田区,Ota Ku,35.54706,139.74773,203667442,Theatel,Private room,16786,1,9,0.17,79,4.78,1.0,4.0,1.0
27177876,Rental unit in Sumida-ku,Sumida Ku,35.70732,139.81592,194644352,Daigo,Entire home/apt,19543,1,122,2.06,173,4.74,1.0,4.0,1.0
27478645,Rental unit in Chūō-ku,Chuo Ku,35.66786,139.77875,48474638,中川,Entire home/apt,9857,1,35,0.6,360,4.71,1.0,1.0,1.0
27478734,Rental unit in Chūō-ku,Chuo Ku,35.66859,139.77737,48474638,中川,Entire home/apt,10100,1,143,2.42,285,4.59,1.0,1.0,1.0
27177877,Rental unit in Sumida-ku,Sumida Ku,35.70586,139.81584,194644352,Daigo,Entire home/apt,17657,1,124,2.09,167,4.76,1.0,4.0,1.0
27478833,Rental unit in Chūō-ku,Chuo Ku,35.66827,139.77908,48474638,中川,Entire home/apt,9857,1,146,2.46,342,4.71,1.0,1.0,1.0
27183309,Hostel in 豊島区,Toshima Ku,35.72834,139.69184,196519298,Sheena And Ippei,Private room,18200,2,52,0.91,149,4.96,1.0,2.0,1.0
27183907,Hostel in 豊島区,Toshima Ku,35.72695,139.69402,196519298,Sheena And Ippei,Private room,15500,2,85,1.45,131,4.95,1.0,1.0,1.0
27478904,Rental unit in Chūō-ku,Chuo Ku,35.66845,139.7795,48474638,中川,Entire home/apt,9857,1,62,1.06,354,4.61,1.0,1.0,1.0
27187231,Hostel in 豊島区,Toshima Ku,35.72839,139.69407,196519298,Sheena And Ippei,Private room,15500,2,65,1.11,151,4.95,1.0,2.0,1.0
27479527,Rental unit in Adachi-ku,Adachi Ku,35.78204,139.76006,91758240,Maiko,Private room,5182,2,73,1.23,209,4.71,1.0,1.0,1.0
27203058,Hotel in Toshima-ku,Toshima Ku,35.73198,139.73932,202883274,Konatsu,Hotel room,6512,1,45,0.78,45,4.29,1.0,3.0,1.0
27492155,Rental unit in Toshima-ku,Toshima Ku,35.7257,139.7101,199874031,Chie,Entire home/apt,24800,3,55,0.93,49,4.96,1.0,2.0,1.0
27205199,Rental unit in 新宿区,Shinjuku Ku,35.69923,139.70422,48803190,Machiko,Entire home/apt,22000,1,64,1.08,284,4.55,2.0,2.0,2.0
27493705,Rental unit in Toshima-ku,Toshima Ku,35.7257,139.7101,199874031,Chie,Entire home/apt,24800,3,46,0.78,47,4.96,1.0,2.0,1.0
27506001,Rental unit in Shinjuku,Shinjuku Ku,35.70287385059859,139.6942955863724,207114839,龍也,Private room,4423,1,76,1.29,7,4.75,1.0,1.0,3.0
27207324,Rental unit in Shinjuku-ku,Shinjuku Ku,35.70054,139.7073,269182185,Sumifuku,Entire home/apt,13953,1,96,1.69,11,4.93,1.0,1.0,1.0
27208744,"Rental unit in Ishiwara, Sumida-ku",Sumida Ku,35.701759,139.797791,177955651,Hostel-Inn Tokyo Ryogoku,Entire home/apt,14209,1,154,2.63,99,4.83,2.0,4.0,1.0
27209362,Rental unit in Sumida-ku,Sumida Ku,35.701759,139.797791,177955651,Hostel-Inn Tokyo Ryogoku,Entire home/apt,14713,1,155,2.65,117,4.74,2.0,5.0,1.0
27530652,Home in Kita-ku,Kita Ku,35.77356,139.72233,207664421,Plays,Entire home/apt,25371,2,129,2.23,35,4.59,1.0,4.0,1.0
27210026,"Rental unit in Ishiwara, Sumida-ku",Sumida Ku,35.701759,139.797791,177955651,Hostel-Inn Tokyo Ryogoku,Entire home/apt,16289,1,174,2.97,113,4.79,2.0,5.0,1.0
27210333,"Rental unit in  Ishiwara, Sumida-ku",Sumida Ku,35.701759,139.797791,177955651,Hostel-Inn Tokyo Ryogoku,Entire home/apt,14644,1,151,2.58,120,4.81,2.0,4.0,1.0
27210531,Rental unit in Sumida-ku,Sumida Ku,35.71136,139.81664,204921681,Tei,Private room,38857,2,69,1.26,78,4.93,8.0,10.0,2.0
27560093,Rental unit in Shinjuku-ku,Shinjuku Ku,35.69669,139.70079,201210320,Take,Entire home/apt,19429,1,56,0.98,20,4.68,1.0,2.0,1.0
27210644,Rental unit in Shinjuku-ku,Shinjuku Ku,35.70224,139.702,122932651,Hiroko,Entire home/apt,12300,2,86,1.46,42,4.76,1.0,1.0,1.0
27560704,Rental unit in Toshima-ku,Toshima Ku,35.72567,139.68527,203632096,Yuri,Entire home/apt,9071,1,37,0.64,258,4.19,1.0,1.0,1.0
27210789,Rental unit in Sumida-ku,Sumida Ku,35.70549,139.81591,194644352,Daigo,Entire home/apt,17657,1,127,2.14,177,4.72,1.0,4.0,1.0
27561175,Rental unit in Toshima-ku,Toshima Ku,35.72953,139.68552,203632096,Yuri,Entire home/apt,9071,1,32,0.58,270,3.97,1.0,2.0,1.0
27210817,"Rental unit in Ishiwara, Sumida-ku",Sumida Ku,35.701759,139.797791,177955651,Hostel-Inn Tokyo Ryogoku,Entire home/apt,22393,1,269,4.58,93,4.79,3.0,8.0,1.0
27211161,"Rental unit in Ishiwara, Sumida-ku",Sumida Ku,35.701759,139.797791,177955651,Hostel-Inn Tokyo Ryogoku,Entire home/apt,13060,1,124,2.12,113,4.83,2.0,4.0,1.0
27561470,Rental unit in Toshima-ku,Toshima Ku,35.72646,139.68595,203632096,Yuri,Entire home/apt,9857,1,51,0.9,277,4.29,1.0,2.0,1.0
